overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
2,,False,"09 20, 2016",AFSWTC59OW4O7,B01AB9Q2RE,{'Format:': ' MP3 Music'},Music Lover Tom,"I agree with the previous post. These three mixes should have been available on the cd version. The Offer Nissim remix is by far the best one available from all the versions out there. It is a proper extended dance mix much in the vein of It's a Sin or Can You Forgive Her - the glory days when all mixes appeared either in vinyl or then cd /cassette forms.
A Cloud in a Box is a good b-side track with a techno dub feel a la 80s flavour. Say It To Me Stuart Price version is nearly identical to the album version but has been slowed down so it feels like an acoustic version even though all the instrumentation is there. It is the second-best version of all the remixes.",Should have been on the cd version as well!,1474329600,
2,,False,"03 31, 2014",A326WLRY0P9FBV,B00I610DFC,{'Format:': ' MP3 Music'},divashalo,"Look, I like Ingrid Michaelson but honestly this is more of the same. She seems to be unable to write lyrically thoughtful songs. All are her songs are rather juvenile and asinine pop ditties (The Way I Am, Be Ok, Maybe). I was really hoping to see some artistic growth but I'm sad to say this ain't it. ""Girls chase boys chase girls."" Really?!",Uninspired,1396224000,
2,,False,"06 18, 2016",A3BSTFFIKK5YTW,B01B03924A,{'Format:': ' Audio CD'},BOATS99,I liked the first one better more hit's this one not so much.,SLUMP,1466208000,
2,,False,"12 3, 2004",A2HIL1IWWD2WEA,B001237HCI,,Stephen Cabral,Very slick pop album. One notable exception is a great song about a stalker called Haunted. This song is a keeper. It's nice to finally have a CD burner.,Very slick pop...,1102032000,
2,2.0,False,"04 19, 2015",A36EDWL4F3AASU,B00TJTBJBC,{'Format:': ' MP3 Music'},&amp;quot;Sonny&amp;quot; Di Degrassi,"do we really need some more of this corporate poseur rap? i mean really, i can't even tell if drake is black, white, or jewish (what is he?) i have heard him on a couple of songs that are ok for what they are...but i cannot understand why this guy is so popular. his music is just stereotypical rap and he has another r& b side that kinda sounds like inxs meets pm dawn. for the most part though it's more of this macho posturing bs about how many ho's he's bagged. zero starz for lack of creativity...",another corporate scam-who says rap/hip hop is from the streets-that's what the suits in the record companies want people 2think,1429401600,
2,,True,"08 8, 2013",A32I4FY0P5ZJZT,B00BK3O0FW,,tedmistro,"this song, at least to me stinks.  Had to delete from my cloud list.  People, please look at what I review as good, and you will see I like R&B, deft jamz, and harder rock.  This one for me at least, stinks.","for a recommended music I might like, was more country",1375920000,
2,,True,"01 19, 2017",A3AK401WM184RU,B004B4N9M2,{'Format:': ' MP3 Music'},A. Morin,I like the show but not the album.,Not so much a fan of the album,1484784000,
2,6.0,False,"11 22, 2012",A9Q28YTLYREO7,B00A4NWSDK,{'Format:': ' Audio CD'},MAXIMILLIAN MUHAMMAD,"kid  rock  is a  frustrating  act  because  just solely on  the  music  front,  he  covers a  few  styles,  problem  is on an  album like  this  he forgot the  songs  and  settles  for  cliches  of  what worked  more effective  years  ago.  in  truth  musically  he  should  be  more of  a alternative  act,  than  a parity  act  at this stage.  country,pop  and  hip  hop  are all part of his  hybrid  however  nothing  here  ever  touches  on  what  got him over  for  covering  bases  as a artist. this album is just kinda  there with very little hit  and  alot of miss  from  the songs.",its  ok,1353542400,
2,4.0,False,"05 21, 2003",A5889INEGKCQY,B001QP9FWC,{'Format:': ' Audio CD'},Madame OBrien,"I really really liked Jagged Little Pill and Supposed Infuaktion Junkie was even better in my opinion. I was excited when this cd came out and thought it would be great. I was wrong. The fact is that it took her more than 3 years to release this shows us perhaps Alanid should try out other things then making albums.
She get rids of Glen Ballard and writes and produced the album on her own which of course nothing wrong with that. But it shows she is new at this when listening to the album. The album lacks in brilliant hooks and good melodies and lyrically it is far from being amazing. She obviously has nothing more to say and repeats what she was singing about on her previous LP's which was slef - discovery and her bad luck with Men. This album is about finding men and love and it makes you think after listening to this album perhaps Alanis may have been a bit unfair to the guy she sang You Oughta Know about. When I come to think about it she is not a girl that I would like to date.
Nice try Alanis but better luck next time. Hey wasn't she supposed to release two albums in 2002 but only released one. What happened to the other one Alanis. Anyway a total disapointmentn and lets hope that Alanis gives us something to talk about next time.",Fair,1053475200,
2,3.0,False,"01 22, 2015",A33RN6T49VEFUO,B00OUVU2TO,{'Format:': ' Audio CD'},Dee J.,"Kind of sound like R.E.M. wannabes, in a bar-band sort of way.",Two stars for an ongoing effort.,1421884800,
2,,True,"04 13, 2015",A5CBZAL2RFTC3,B00165PX3W,{'Format:': ' MP3 Music'},Robert,don't like,Two Stars,1428883200,
2,,True,"06 30, 2016",A28M14UKMDYE4G,B00A3OT5T0,{'Format:': ' MP3 Music'},Amazon Customer,No one of pitbull's best.,Two Stars,1467244800,
2,,True,"08 10, 2017",A1IYOVML9LK0E7,B00DMXITFA,{'Format:': ' Audio CD'},Amazon Customer,One good song the rest were ... not.,Two Stars,1502323200,
2,,True,"02 24, 2014",A25B0GGQ07WJPO,B007NX6CEK,,Dianna Condon,Couldn't find the real version on Amazon of this so settled for this remake.  Mislead me that is says Remix and Rihanna feat. Chris Brown and they aren't even on it.,It's ok,1393200000,
2,,True,"01 25, 2014",A1SUP9J7BNRHGW,B0067DA11M,{'Format:': ' MP3 Music'},zentrainer,"when you raise your kids right - listening to the best of the best music only to find them ordering this when they get a chance.

My sister reminds me that we listened to The Archies and we were raised on Motown and Glen Miller.

Perhaps bad music is just a developmental stage.",It's very sad,1390608000,
2,8.0,False,"05 18, 2011",A4J0KE60CKSHE,B004VQK9XW,{'Format:': ' Audio CD'},Jason Hardy,"I loved the first Sixx AM album, it blew me away.  The new album not so much.  Starts off good, first couple of tracks are hot but it quickly grows cold with tacky lyrics and songs that sound like something I have heard before.

Nothing worse than when you hear a song for the first time and you can finish the artist's lines in the song because they have no creativity to them.  ""Cut with a knife"", ""Angel like you with Devil like Me""... etc.  It's been done before Nikki.

DJ Ashba, amazing.  His playing saves this album.  Can't wait to hear him on a GnR studio album.",Lyrically lame but nice guitar work,1305676800,
2,,True,"04 5, 2015",A22KMCKYE5KQ2X,B0013D6KWU,{'Format:': ' MP3 Music'},DogBreath101,"It's got a very familiar sound throughout and if your cool w it...you'll survive. For me, there was a moment of ""okay, it's done playing."" I didn't want to re listen. Price, bargain though.",not for me,1428192000,
2,8.0,True,"03 2, 2013",A28C3ZCHCNNDNF,B00BEBM9JY,{'Format:': ' MP3 Music'},Gardening 1,"I never thought I would give an Emmy Lou Harris recording a C-, but that is what this collabrative CD rates.  It is ""so-so"" at best.  One song is pretty good, one song is horrid (Black Caffine), and the rest are just not that great.  I am surprised Ms. Harris released the CD.",So-So at Best,1362182400,
2,,False,"03 25, 2010",A3W4D8XOGLWUN5,B002X07TMC,{'Format:': ' MP3 Music'},Michael Kerner,"When it has came down to Lady Gaga, it seems as if she is trying to get the overexposure that a lot of the younger wannabe acts have had like Rihanna and Beyonce'. Unfortunately for her, that shows absolutely less-enthustiatic and poor chemistry that she and Beyonce' have shown with their collaboration, Telephone from Lady Gaga's The Fame Monster. I really wasn't very impressed that she would honestly take the same kind of page that Beyonce' had brought out last year with Video Phone from Beyonce's extended version of I Am Sasha Fierce, where she made a simple song, and turned it into a made-up collaboration with absolutely no chemistry. I think Lady Gaga really should and try to know when to hole it and fold it, because it definitely wasn't fully shown here. Maybe her next single will be better than just getting a dial tone, and nobody will answer on the other side.

Song: D","Sorry, Wrong Number",1269475200,
2,,False,"02 28, 2014",A3W4D8XOGLWUN5,B00HFWYCAK,{'Format:': ' MP3 Music'},Michael Kerner,"When it has came down to what Beyonce' Knowles, she has been more of a product, than a real singer. The lackluster surprise of her coming out with a 5th album without a release date, unannounced, feels more like she is trying to be too much like what Michael Jackson did, and the quality of his music died like the way he died in 2009. Partition, the latest song from Beyonce's self-titled record tries to deliver a raunchy sound, and sadly the heart of her voice has died, like she has lost in herself. I really and definitely found this song to be even worse than the songs she had done before that had delivered the same kind of sound, like Naughty Girl, Diva, and Baby Boy. If you are new to her music, I would definitely say no this song, and go to Naughty Girl from Dangerously In Love, because this song is absolutely a waste on a good talent.

Song: D-",Not Sexy,1393545600,
2,15.0,False,"02 21, 2015",AK7LUTN5GEINZ,B00TJTBJBC,{'Format:': ' MP3 Music'},Jionni,"Um... ok I'm [not] sorry, but this album is NOT that great. What are y'all listening to?? I wanna listen to that album! Like damn

No but seriously...I love Drake, and I love rap, but this album is painfully boring.
Not even the track ""Used To"" with Wayne is good
""6 Man"" might be one of the worst hip-hop tracks I've ever heard
""6PM in New York"" is WACK and I don't think it flows at all
And is Drake even ON ""Wednesday Night Interlude""...?

There are a FEW songs (as in 3 or 4, tops) on the album that are OK, such as ""Energy"" and ""Know Yourself""...

But overall, NWTS is 1,000 times better.",Are we all listening to the same album....?,1424476800,
2,,False,"03 30, 2011",A2C9XUCN6KMB2U,B001IQMCZQ,,A&#039;Kiyia,"I TRULEY LOVE Jennifer Hudson,  and her Voice is Amazing!!
But I did purchase her New 20011 CD (Remember ME)
I am So Disappointed, I truly wasted my money.
 I was so unhappy With it!!",My Review of Jennifer Hudson New CD,1301443200,
